STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,ROUTE,Rurality,FUNC_SYS,LATITUDE,LONGITUDE,SP_JUR,HARM_EV,MAN_COLL,RELJCT2NAME,Type_Intersection,WRK_ZONE,REL_ROAD,REL_ROADNAME,LGT_COND,WEATHER1,WEATHER,SCH_BUSNAME,CF1,Fatalities,DRUNK_DRIVER
Wisconsin,550200,1,1,0,5,5,0,WAUKESHA (133),NOT APPLICABLE,9,6,June,1,Sunday,99,Unknown Hours,Local Street - Township,Rural,Minor Arterial,42.98757222,-88.19582778,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Driveway Access Related,Not an Intersection,None,1,On Roadway,Dark - Unknown Lighting,Reported as Unknown,Reported as Unknown,No,None,1,0
Wisconsin,550201,2,2,0,2,2,0,FOND DU LAC (39),NOT APPLICABLE,6,6,June,5,Thursday,8,8:00am-8:59am,State Highway,Rural,Major Collector,43.64136944,-88.45117222,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550202,2,2,0,3,3,0,WAUKESHA (133),MUSKEGO,7,6,June,6,Friday,22,10:00pm-10:59pm,County Road,Urban,Principal Arterial - Other,42.89781111,-88.14545833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550203,1,1,0,1,1,0,WAUKESHA (133),NEW BERLIN,11,6,June,3,Tuesday,15,3:00pm-3:59pm,County Road,Urban,Principal Arterial - Other,42.93012778,-88.18391389,No Special Jurisdiction,Other Object (not fixed),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550204,1,1,0,1,1,0,LA CROSSE (63),HOLMEN,5,6,June,4,Wednesday,22,10:00pm-10:59pm,U.S. Highway,Urban,Principal Arterial - Other,44.01726944,-91.28822222,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550205,3,3,0,3,3,0,ROCK (105),NOT APPLICABLE,17,6,June,2,Monday,15,3:00pm-3:59pm,U.S. Highway,Rural,Principal Arterial - Other,42.73011944,-89.06560556,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550207,6,6,0,9,9,0,LA CROSSE (63),NOT APPLICABLE,14,6,June,6,Friday,16,4:00pm-4:59pm,U.S. Highway,Rural,Principal Arterial - Other,44.02184444,-91.28940833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550208,2,2,0,2,2,0,MILWAUKEE (79),MILWAUKEE,18,6,June,3,Tuesday,1,1:00am-1:59am,State Highway,Urban,Principal Arterial - Other,43.09006111,-87.98691944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Wisconsin,550209,2,2,0,2,2,0,MANITOWOC (71),MANITOWOC,26,6,June,4,Wednesday,6,6:00am-6:59am,U.S. Highway,Urban,Minor Arterial,44.07145556,-87.75798889,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550210,1,1,0,1,1,0,WASHBURN (129),NOT APPLICABLE,29,6,June,7,Saturday,21,9:00pm-9:59pm,State Highway,Rural,Major Collector,45.76850278,-91.85651111,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550211,1,1,0,2,2,0,OCONTO (83),NOT APPLICABLE,28,6,June,6,Friday,14,2:00pm-2:59pm,U.S. Highway,Rural,Principal Arterial - Other,44.77992222,-88.04836111,No Special Jurisdiction,Cable Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550212,1,1,0,1,1,0,MARATHON (73),NOT APPLICABLE,28,6,June,6,Friday,15,3:00pm-3:59pm,Local Street - Township,Rural,Major Collector,44.68631111,-89.70756389,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550213,2,2,0,2,2,0,OCONTO (83),NOT APPLICABLE,30,6,June,1,Sunday,8,8:00am-8:59am,State Highway,Rural,Minor Arterial,45.185325,-88.47436389,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550214,2,2,0,2,2,0,MILWAUKEE (79),WEST ALLIS,22,6,June,7,Saturday,18,6:00pm-6:59pm,Local Street - Municipality,Urban,Local,43.00598333,-87.98386389,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550215,1,1,0,1,1,0,LINCOLN (69),NOT APPLICABLE,11,6,June,3,Tuesday,8,8:00am-8:59am,Local Street - Township,Rural,Major Collector,45.23521944,-89.44581944,No Special Jurisdiction,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550216,1,1,0,1,1,0,DOOR (29),NOT APPLICABLE,3,7,July,4,Wednesday,10,10:00am-10:59am,Other,Trafficway Not in State Inventory,Trafficway Not in State Inventory,45.12873611,-87.23798889,Other,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550217,2,2,0,4,4,0,MILWAUKEE (79),MILWAUKEE,7,6,June,6,Friday,3,3:00am-3:59am,Local Street - Municipality,Urban,Local,43.00306944,-87.955425,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550219,2,2,0,3,3,0,CHIPPEWA (17),NOT APPLICABLE,11,7,July,5,Thursday,14,2:00pm-2:59pm,State Highway,Rural,Minor Arterial,44.92981111,-91.14616667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550220,2,2,0,2,2,0,ST. CROIX (109),DEER PARK,6,7,July,7,Saturday,16,4:00pm-4:59pm,State Highway,Rural,Minor Arterial,45.18839444,-92.38533611,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,Police Pursuit Involved,1,2
Wisconsin,550221,1,1,0,1,1,0,BURNETT (13),NOT APPLICABLE,8,7,July,2,Monday,6,6:00am-6:59am,State Highway,Rural,Minor Arterial,45.99443611,-92.36675,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550222,1,1,0,1,1,0,WAUPACA (135),NOT APPLICABLE,19,7,July,6,Friday,0,0:00am-0:59am,Local Street - Township,Rural,Local,44.65438056,-88.72067778,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550223,1,1,0,1,1,0,BUFFALO (11),NOT APPLICABLE,7,6,June,6,Friday,14,2:00pm-2:59pm,State Highway,Rural,Principal Arterial - Other,44.47587778,-92.02125556,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550224,1,1,0,1,1,0,OZAUKEE (89),NOT APPLICABLE,20,7,July,7,Saturday,19,7:00pm-7:59pm,Local Street - Township,Rural,Local,43.41213611,-87.91539444,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550225,2,2,0,5,5,0,JUNEAU (57),MAUSTON,26,6,June,4,Wednesday,12,12:00pm-12:59pm,Interstate,Urban,Interstate,43.80904167,-90.06933889,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Prior Non-Recurring Incident,1,0
Wisconsin,550226,1,1,0,2,2,0,JACKSON (53),NOT APPLICABLE,19,7,July,6,Friday,3,3:00am-3:59am,County Road,Rural,Minor Collector,44.28376667,-91.02881667,No Special Jurisdiction,Fence,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,0
Wisconsin,550228,2,2,0,3,3,0,OZAUKEE (89),NOT APPLICABLE,21,7,July,1,Sunday,17,5:00pm-5:59pm,State Highway,Rural,Principal Arterial - Other,43.39581667,-87.97936667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550229,1,1,0,1,1,0,WALWORTH (127),NOT APPLICABLE,22,7,July,2,Monday,9,9:00am-9:59am,U.S. Highway,Rural,Principal Arterial - Other,42.58231111,-88.39418611,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,2,On Shoulder,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550230,1,1,0,3,3,0,PORTAGE (97),NOT APPLICABLE,28,7,July,1,Sunday,1,1:00am-1:59am,County Road,Rural,Major Collector,44.67642778,-89.41815,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,0
Wisconsin,550231,1,1,0,1,1,0,MARINETTE (75),MARINETTE,29,7,July,2,Monday,18,6:00pm-6:59pm,Local Street - Municipality,Urban,Local,45.09830278,-87.64673333,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550232,2,2,0,2,2,0,MANITOWOC (71),NEWTON,26,7,July,6,Friday,9,9:00am-9:59am,County Road,Rural,Major Collector,44.04474167,-87.70166667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection-Related,T-Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550233,1,1,0,1,1,0,KENOSHA (59),TWIN LAKES,28,7,July,1,Sunday,99,Unknown Hours,County Road,Urban,Minor Arterial,42.54941667,-88.26189444,No Special Jurisdiction,Utility Pole/Light Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,1
Wisconsin,550236,2,2,0,2,2,0,MARQUETTE (77),NOT APPLICABLE,14,7,July,1,Sunday,13,1:00pm-1:59pm,State Highway,Rural,Minor Arterial,43.76756944,-89.30911111,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550237,2,2,0,3,3,0,OZAUKEE (89),NOT APPLICABLE,3,7,July,4,Wednesday,17,5:00pm-5:59pm,County Road,Rural,Major Collector,43.35066667,-88.04494444,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550238,1,1,0,1,1,0,MARINETTE (75),NOT APPLICABLE,13,7,July,7,Saturday,18,6:00pm-6:59pm,Local Street - Township,Rural,Local,45.37928056,-88.0337,No Special Jurisdiction,Live Animal,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,1
Wisconsin,550239,1,1,0,1,1,0,RACINE (101),CALEDONIA,14,7,July,1,Sunday,99,Unknown Hours,Local Street - Municipality,Urban,Local,42.84274444,-87.89056389,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550240,1,1,0,1,1,0,ROCK (105),NOT APPLICABLE,16,7,July,3,Tuesday,9,9:00am-9:59am,Interstate,Rural,Interstate,42.78178889,-89.00440556,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,"Work Zone, Type Unknown",4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550241,3,3,0,5,5,0,MILWAUKEE (79),SOUTH MILWAUKEE,18,7,July,5,Thursday,16,4:00pm-4:59pm,State Highway,Urban,Principal Arterial - Other,42.86931111,-87.91300833,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550242,2,2,0,3,3,0,ST. CROIX (109),NOT APPLICABLE,19,7,July,6,Friday,19,7:00pm-7:59pm,State Highway,Rural,Principal Arterial - Other,45.13684167,-92.43624167,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,3,2
Wisconsin,550244,1,1,0,1,1,0,OUTAGAMIE (87),NOT APPLICABLE,22,7,July,2,Monday,0,0:00am-0:59am,State Highway,Rural,Major Collector,44.46592778,-88.58706667,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,0
Wisconsin,550246,1,1,0,1,1,0,FOND DU LAC (39),NOT APPLICABLE,18,7,July,5,Thursday,99,Unknown Hours,State Highway,Rural,Minor Arterial,43.67580833,-88.77532778,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Reported as Unknown,Reported as Unknown,No,None,1,0
Wisconsin,550247,2,2,0,2,2,0,TREMPEALEAU (121),NOT APPLICABLE,18,7,July,5,Thursday,21,9:00pm-9:59pm,U.S. Highway,Rural,Minor Arterial,44.34130556,-91.287925,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Rain,Rain,No,None,1,0
Wisconsin,550248,1,1,0,1,1,0,SHAWANO (115),NOT APPLICABLE,25,7,July,5,Thursday,22,10:00pm-10:59pm,Local Street - Township,Rural,Local,44.722275,-88.34819722,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550250,2,1,1,1,1,0,ROCK (105),JANESVILLE,31,7,July,4,Wednesday,8,8:00am-8:59am,Local Street - Municipality,Urban,Minor Collector,42.71489444,-89.00548611,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,7,In Parking Lane/Zone,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550251,2,2,0,2,2,0,DANE (25),MADISON,19,7,July,6,Friday,1,1:00am-1:59am,U.S. Highway,Urban,Principal Arterial - Other,43.06706667,-89.385725,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550252,1,1,0,2,2,0,SHEBOYGAN (117),NOT APPLICABLE,18,7,July,5,Thursday,11,11:00am-11:59am,Interstate,Rural,Interstate,43.70038611,-87.76006111,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550253,1,1,0,1,1,0,DANE (25),MADISON,23,7,July,3,Tuesday,20,8:00pm-8:59pm,Local Street - Municipality,Urban,Minor Collector,43.09623889,-89.316275,No Special Jurisdiction,Embankment,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550254,3,3,0,7,7,0,GREEN (45),NOT APPLICABLE,29,7,July,2,Monday,15,3:00pm-3:59pm,State Highway,Rural,Principal Arterial - Other,42.64211667,-89.63153611,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Driveway Access Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Wisconsin,550256,1,1,0,1,1,0,FOREST (41),ARMSTRONG CREEK,3,8,August,7,Saturday,13,1:00pm-1:59pm,U.S. Highway,Rural,Principal Arterial - Other,45.65771944,-88.52433611,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550257,2,2,0,4,4,0,MILWAUKEE (79),SOUTH MILWAUKEE,4,8,August,1,Sunday,15,3:00pm-3:59pm,State Highway,Urban,Principal Arterial - Other,42.90110833,-87.91141667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550259,1,1,0,2,2,0,PRICE (99),NOT APPLICABLE,2,8,August,6,Friday,18,6:00pm-6:59pm,State Highway,Rural,Minor Arterial,45.84,-90.654925,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550260,1,1,0,1,1,0,BARRON (5),NOT APPLICABLE,3,8,August,7,Saturday,14,2:00pm-2:59pm,County Road,Rural,Major Collector,45.56740278,-91.98181944,No Special Jurisdiction,Live Animal,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550261,1,1,0,1,1,0,GREEN (45),NOT APPLICABLE,2,8,August,6,Friday,99,Unknown Hours,County Road,Rural,Major Collector,42.71499722,-89.74438333,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550263,2,2,0,4,4,0,WOOD (141),BIRON,5,8,August,2,Monday,15,3:00pm-3:59pm,State Highway,Urban,Principal Arterial - Other,44.40786944,-89.78676389,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550265,2,2,0,2,2,0,DANE (25),SUN PRAIRIE,7,8,August,4,Wednesday,11,11:00am-11:59am,State Highway,Rural,Principal Arterial - Other,43.18091667,-89.18681944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550266,1,1,0,1,1,0,RACINE (101),NOT APPLICABLE,10,8,August,7,Saturday,18,6:00pm-6:59pm,County Road,Urban,Major Collector,42.77918889,-88.05258333,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,"Work Zone, Type Unknown",4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550267,2,2,0,3,3,0,RACINE (101),NOT APPLICABLE,18,7,July,5,Thursday,21,9:00pm-9:59pm,State Highway,Rural,Principal Arterial - Other,42.68375833,-88.1886,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Wisconsin,550268,2,2,0,4,4,0,MILWAUKEE (79),MILWAUKEE,20,7,July,7,Saturday,23,11:00pm-11:59pm,County Road,Urban,Principal Arterial - Other,43.14851667,-88.02511944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,2,1
Wisconsin,550269,1,1,0,2,2,0,MANITOWOC (71),NOT APPLICABLE,17,7,July,4,Wednesday,13,1:00pm-1:59pm,Interstate,Rural,Interstate,44.04529167,-87.70585278,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550270,2,2,0,2,2,0,OUTAGAMIE (87),APPLETON,2,8,August,6,Friday,15,3:00pm-3:59pm,Interstate,Urban,Interstate,44.29797778,-88.36705278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Regular Congestion,1,0
Wisconsin,550273,1,1,0,1,1,0,DOUGLAS (31),NOT APPLICABLE,14,8,August,4,Wednesday,9,9:00am-9:59am,State Highway,Rural,Minor Arterial,46.39264722,-92.16454167,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,2,On Shoulder,Daylight,Clear,Clear,No,Shoulder Design or Condition,1,0
Wisconsin,550274,2,2,0,3,3,0,JEFFERSON (55),NOT APPLICABLE,9,8,August,6,Friday,11,11:00am-11:59am,Interstate,Rural,Interstate,43.10320833,-88.93693056,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Backup Due to Prior Crash,1,0
Wisconsin,550275,1,1,0,2,2,0,JEFFERSON (55),NOT APPLICABLE,25,7,July,5,Thursday,4,4:00am-4:59am,U.S. Highway,Rural,Principal Arterial - Other,42.98509722,-88.97155833,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,0
Wisconsin,550276,1,1,0,1,1,0,IRON (51),NOT APPLICABLE,16,8,August,6,Friday,99,Unknown Hours,State Highway,Rural,Minor Arterial,46.08567222,-89.98121667,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,T-Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Wisconsin,550277,1,1,0,2,2,0,ADAMS (1),NOT APPLICABLE,30,7,July,3,Tuesday,2,2:00am-2:59am,State Highway,Rural,Minor Arterial,44.24761667,-89.72599167,No Special Jurisdiction,Culvert,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550278,3,3,0,8,8,0,DODGE (27),BURNETT,30,7,July,3,Tuesday,18,6:00pm-6:59pm,County Road,Rural,Major Collector,43.47055833,-88.67800278,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Wisconsin,550279,1,1,0,1,1,0,MILWAUKEE (79),GREENFIELD,15,7,July,2,Monday,22,10:00pm-10:59pm,County Road,Urban,Principal Arterial - Other,42.97985556,-88.039375,No Special Jurisdiction,Concrete Traffic Barrier,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Other location within Interchange Area,Not an Intersection,Construction,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,Other Maintenance or Construction-Created Condition,1,1
Wisconsin,550280,1,1,0,2,2,0,BURNETT (13),NOT APPLICABLE,5,4,April,6,Friday,16,4:00pm-4:59pm,State Highway,Rural,Minor Arterial,45.816425,-92.36361667,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection-Related,Roundabout,None,3,On Median,Daylight,Cloudy,Cloudy,No,Police Pursuit Involved,1,1
Wisconsin,550283,1,1,0,1,1,0,WASHBURN (129),NOT APPLICABLE,15,8,August,5,Thursday,99,Unknown Hours,County Road,Rural,Major Collector,45.69637778,-91.87050556,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Cloudy,Cloudy,No,None,1,1
Wisconsin,550284,2,2,0,2,2,0,RACINE (101),NOT APPLICABLE,29,7,July,2,Monday,17,5:00pm-5:59pm,U.S. Highway,Rural,Minor Arterial,42.82933056,-88.07030278,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Wisconsin,550285,2,2,0,3,3,0,DANE (25),MCFARLAND,25,8,August,1,Sunday,11,11:00am-11:59am,U.S. Highway,Urban,Principal Arterial - Other,43.03371944,-89.29938056,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Prior Non-Recurring Incident,1,0
Wisconsin,550286,1,1,0,2,2,0,WAUPACA (135),NOT APPLICABLE,3,8,August,7,Saturday,15,3:00pm-3:59pm,County Road,Rural,Local,44.66166111,-88.654425,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Cloudy,Cloudy,No,None,1,0
Wisconsin,550287,1,1,0,1,1,0,GREEN LAKE (47),NOT APPLICABLE,4,8,August,1,Sunday,99,Unknown Hours,County Road,Rural,Major Collector,43.78333333,-88.98855833,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Reported as Unknown,Reported as Unknown,Reported as Unknown,No,None,1,1
